cart_id,customer_id,created_at,updated_at,cart_total,status
CART-76277770,GUEST-100318,2025-11-13T04:59:40,2025-11-13T05:07:54,1053.8,abandoned
CART-63208593,CUST-6207,2025-07-02T10:34:33,2025-07-02T10:41:14,697.08,abandoned
CART-94688058,CUST-8882,2025-06-24T15:27:40,2025-06-24T15:41:18,2204.0,abandoned
CART-93602180,CUST-7742,2026-03-11T00:42:26,2026-03-11T00:51:18,1064.28,converted
CART-90786914,GUEST-102788,2025-10-19T02:30:16,,824.65,abandoned
CART-52965091,CUST-5896,2025-05-30T15:26:51,2025-05-30T15:36:22,704.43, abandoned  
CART-51972025,CUST-5798,2025-10-24T05:55:01,2025-10-24T06:05:22,0.0,emptied
CART-97506770,CUST-8031,2025-10-22T10:24:16,2025-10-22T10:30:31,570.31,abandoned
CART-86666050,GUEST-102436,2025-12-21T11:43:44,2025-12-21T12:07:55,1291.69,abandoned
CART-18408142,CUST-10261,2025-07-23T16:53:07,2025-07-23T17:06:22,1610.09,abandoned
CART-55710855,CUST-7692,2025-08-25T06:41:57,2025-08-25T06:46:51,0.0,emptied
CART-00624923,CUST-9575,2026-03-28T04:49:24,2026-03-28T05:12:46,0.0,emptied
CART-40756498,GUEST-101043,2025-10-25T10:09:23,2025-10-25T10:16:24,641.38,abandoned
CART-34214294,GUEST-100265,2026-03-12T10:20:56,2026-03-12T10:32:18,1222.25,ABANDONED
CART-97219916,CUST-10813,2025-11-13T18:47:23,2025-11-13T18:52:43,0.0, emptied 
CART-65901593,CUST-5682,2026-04-15T09:12:15,2026-04-15T09:17:35,0.0,emptied
CART-42989330,CUST-6660,2026-01-10T15:34:33,2026-01-10T15:43:39,1508.42,abandoned
CART-74468782,GUEST-101399,2025-11-09T11:12:05,2025-11-09T11:17:03,47.08,abandoned
CART-47321829,CUST-5992,2025-10-20T12:27:38,2025-10-20T12:36:14,1432.83,abandoned
CART-40804335,GUEST-100621,2026-02-23T10:00:31,2026-02-23T10:17:01,1319.15,abandoned
CART-42475752,CUST-5422,2026-02-20T13:29:46,2026-02-20T13:34:55,360.13,abandoned
CART-57822585,GUEST-100738,2026-03-20T06:11:04,2026-03-20T06:31:07,1499.01,abandoned
CART-60921475,GUEST-102118,2026-01-26T18:43:04,2026-01-26T18:51:08,465.22,abandoned
CART-77799464,CUST-9218,2025-09-22T02:15:12,2025-09-22T02:39:03,2150.25,abandoned
CART-54980914,CUST-5872,2026-03-15T12:41:38,2026-03-15T13:00:15,0.0,emptied
CART-07607191,CUST-6106,2025-04-29T06:06:21,2025-04-29T06:22:40,0.0,emptied
CART-43071370,GUEST-103796,2025-06-27T14:15:08,2025-06-27T14:24:07,429.16,ABANDONED
CART-69092426,CUST-6627,2025-05-28T03:24:18,2025-05-28T03:37:01,614.02,abandoned
CART-85734053,GUEST-101185,2025-05-20T16:41:46,2025-05-20T16:46:37,253.06,abandoned
CART-86996662,CUST-9120,2025-08-03T22:14:10,2025-08-03T22:23:53,1030.12,abandoned
CART-24590310,CUST-5543,2025-09-27T18:24:11,2025-09-27T18:30:17,291.83,  converted  
CART-34329645,CUST-6306,2025-06-22T08:39:52,2025-06-22T08:52:48,1967.19,abandoned
CART-56651668,CUST-10889,2025-11-02T15:57:22,2025-11-02T15:58:03,482.68,abandoned
CART-73965046,CUST-7538,2025-09-23T22:10:37,2025-09-23T22:19:09,962.09,abandoned
CART-88557065,GUEST-101695,2025-12-21T20:18:19,2025-12-21T20:18:43,122.28,abandoned
CART-04767937,CUST-8255,2026-01-09T05:54:13,2026-01-09T06:03:13,1684.73,abandoned
CART-75688682,GUEST-102542,2025-11-05T02:20:25,2025-11-05T02:38:24,1508.28,abandoned
CART-52349454,CUST-8639,2025-07-31T14:29:15,2025-07-31T14:50:35,1465.03,abandoned
CART-32415284,GUEST-101176,2026-01-19T18:16:49,2026-01-19T18:38:33,1087.17,abandoned
CART-94829270,GUEST-102127,2025-07-03T12:15:17,2025-07-03T12:28:16,1990.34,abandoned
CART-63828759,GUEST-101793,2025-06-14T12:42:47,2025-06-14T12:54:41,1689.77,abandoned
CART-94602070,CUST-5483,2025-05-12T10:19:53,2025-05-12T10:38:58,3366.81,abandoned
CART-73935752,GUEST-103634,2025-11-04T09:14:47,2025-11-04T09:37:54,0.0,emptied
CART-74116343,GUEST-103180,2025-09-27T19:07:19,2025-09-27T19:10:52,135.09,abandoned
CART-69209067,CUST-6805,2026-01-26T00:55:30,2026-01-26T01:14:22,634.48,abandoned
CART-19600988,GUEST-102464,2026-01-21T17:14:37,2026-01-21T17:25:57,1471.71,abandoned
CART-47389632,GUEST-101431,2025-10-26T16:05:37,2025-10-26T16:20:47,1155.89,abandoned
CART-22315647,GUEST-101365,2026-01-22T06:29:58,2026-01-22T06:31:33,231.5, abandoned  
CART-70682152,GUEST-101433,2025-04-26T08:20:19,2025-04-26T08:30:21,1164.49,abandoned
CART-80912344,CUST-8444,2025-07-09T11:40:54,2025-07-09T11:58:27,2251.7,converted
CART-93423315,CUST-10608,2026-02-08T14:20:57,2026-02-08T14:33:53,1333.01,abandoned
CART-81993180,GUEST-100048,2025-11-19T03:50:23,2025-11-19T04:08:12,883.38,abandoned
CART-75516020,GUEST-101870,2025-08-10T08:02:01,2025-08-10T08:09:57,796.91,abandoned
CART-08962341,CUST-8626,2025-09-15T23:37:30,2025-09-15T23:57:50,960.1,converted
CART-60829375,GUEST-102449,2025-12-14T22:54:19,2025-12-14T22:59:12,513.11,abandoned
CART-70248363,CUST-6216,2025-12-04T09:19:03,2025-12-04T09:45:34,0.0,emptied
CART-17893337,CUST-7789,2025-12-28T06:16:28,2025-12-28T06:21:50,832.89,abandoned
CART-92247675,CUST-7587,2026-01-04T09:24:15,2026-01-04T09:35:07,1129.84,abandoned
CART-58341814,CUST-6556,2025-06-02T19:20:32,2025-06-02T19:44:41,4282.71,abandoned
CART-61452140,GUEST-103629,2025-06-13T23:01:19,2025-06-13T23:09:48,1134.94,abandoned
CART-19796902,GUEST-100206,2025-05-27T07:44:51,2025-05-27T07:47:33,0.0, emptied 
CART-27503044,CUST-6089,2025-12-04T20:16:52,2025-12-04T20:24:00,1238.92,  abandoned 
CART-29275173,CUST-8052,2026-04-01T13:55:43,2026-04-01T14:08:19,1333.65,abandoned
CART-67716938,CUST-8635,2025-08-01T19:40:18,2025-08-01T20:18:36,5028.31,abandoned
CART-64049263,GUEST-100564,2025-08-18T20:43:22,2025-08-18T21:01:54,1977.83,abandoned
CART-59167139,GUEST-103273,2025-05-26T00:48:44,2025-05-26T01:04:49,0.0,emptied
CART-18637421,CUST-9379,2025-12-24T19:38:00,2025-12-24T19:43:48,607.58,abandoned
CART-79759634,CUST-9268,2025-08-27T10:43:24,2025-08-27T10:55:01,1584.67,converted
CART-67060186,CUST-8405,2026-03-08T08:17:44,2026-03-08T08:43:00,2735.01,abandoned
CART-93572156,CUST-5330,2025-08-29T20:07:18,2025-08-29T20:18:59,2239.84,ABANDONED
CART-89179868,CUST-8099,2026-02-18T16:34:26,2026-02-18T16:43:06,1166.59,ABANDONED
CART-34094116,GUEST-102431,2025-10-31T00:43:57,2025-10-31T00:49:10,690.9,abandoned
CART-97463567,CUST-7143,2026-02-13T02:49:08,2026-02-13T03:03:18,1020.25,abandoned
CART-45646927,GUEST-100316,2025-06-04T21:08:53,2025-06-04T21:26:16,1282.83,abandoned
CART-68065434,GUEST-101579,2026-01-07T08:27:44,2026-01-07T08:46:49,1257.13,abandoned
CART-69618792,CUST-6331,2025-05-20T04:08:15,2025-05-20T04:19:06,681.14,abandoned
CART-82624684,CUST-10527,2026-03-16T00:21:35,2026-03-16T00:31:18,632.95,abandoned
CART-41528270,GUEST-102084,2025-12-15T03:25:07,2025-12-15T03:26:12,222.48,converted
CART-65720744,GUEST-103537,2026-01-28T21:49:04,2026-01-28T21:56:47,1623.42,abandoned
CART-44637108,GUEST-103235,2025-09-04T16:19:49,2025-09-04T16:36:16,1735.66,abandoned
CART-23901637,CUST-10158,2025-12-16T21:19:53,2025-12-16T21:20:22,32.43,abandoned
CART-03821078,CUST-9399,2025-05-11T03:07:01,,2215.96,abandoned
CART-69041193,CUST-10251,2026-02-03T02:00:32,2026-02-03T02:26:04,1428.39,abandoned
CART-52441547,GUEST-100552,2025-12-06T20:52:26,2025-12-06T21:07:13,2278.54,abandoned
CART-57425034,CUST-6392,2025-07-15T02:24:34,2025-07-15T02:29:04,526.58,abandoned
CART-39590318,GUEST-103319,2026-01-16T16:16:41,2026-01-16T16:25:12,1460.58,abandoned
CART-67124590,GUEST-100010,2025-12-18T08:01:34,2025-12-18T08:12:08,211.6,abandoned
CART-66777755,GUEST-102998,2025-05-17T18:14:07,2025-05-17T18:19:07,343.51,abandoned
CART-95521193,CUST-9583,2025-08-08T17:10:30,2025-08-08T17:32:54,3837.44,abandoned
CART-81067731,CUST-9345,2025-12-27T09:22:35,2025-12-27T09:36:12,829.64,converted
CART-77976947,GUEST-100803,2025-10-20T08:38:15,2025-10-20T08:48:03,2035.73,abandoned
CART-76520016,GUEST-102106,2025-04-20T16:24:17,2025-04-20T16:40:22,1313.32,abandoned
CART-46508810,GUEST-102505,2025-11-11T10:26:45,2025-11-11T10:31:17,847.18,abandoned
CART-03313340,CUST-8339,2025-06-16T23:37:55,,904.13,abandoned
CART-94337694,GUEST-101669,2025-10-17T08:33:50,2025-10-17T08:47:29,3253.04,abandoned
CART-18336583,GUEST-103202,2026-01-26T07:11:17,2026-01-26T07:20:28,1554.23,abandoned
CART-28584445,CUST-9381,2025-10-24T12:12:15,2025-10-24T12:19:32,1556.98,abandoned
CART-40950040,CUST-10462,2025-09-26T05:50:50,2025-09-26T05:57:42,213.65,abandoned
CART-51295261,CUST-8690,2025-08-20T09:00:41,2025-08-20T09:12:01,2140.8,abandoned
CART-05758780,CUST-8765,2025-09-06T01:44:11,2025-09-06T01:56:22,551.17,converted
CART-63815286,CUST-10300,2026-03-07T19:25:09,2026-03-07T19:42:58,0.0,emptied
CART-43845291,CUST-9789,2025-05-16T08:10:20,2025-05-16T08:30:37,2665.31,abandoned
CART-38026331,GUEST-100192,2025-12-14T17:29:13,2025-12-14T17:48:28,2098.7,abandoned
CART-29492494,GUEST-101210,2025-10-01T04:37:18,2025-10-01T04:39:20,733.51,abandoned
CART-12682594,CUST-9362,2025-12-29T15:57:29,2025-12-29T16:02:17,488.97,abandoned
CART-30028120,CUST-8148,2025-11-22T11:40:55,2025-11-22T11:46:56,1582.48,abandoned
CART-67094550,CUST-7509,2025-06-13T15:38:09,2025-06-13T16:02:12,3572.11,abandoned
CART-39419320,GUEST-100741,2025-10-27T11:05:13,2025-10-27T11:06:46,190.41,abandoned
CART-72596774,CUST-6826,2025-07-22T17:36:31,2025-07-22T17:45:50,0.0,emptied
CART-30874470,GUEST-103830,2025-11-25T01:55:25,2025-11-25T02:19:12,1509.4,abandoned
CART-61433280,GUEST-101376,2025-11-25T18:49:08,2025-11-25T19:14:07,1680.48,abandoned
CART-09355027,GUEST-101736,2025-11-04T13:26:38,2025-11-04T13:37:47,634.17,abandoned
CART-79830845,CUST-9315,2025-11-27T15:04:30,2025-11-27T15:07:11,122.36,abandoned
CART-96747896,CUST-6338,2025-09-05T00:46:20,2025-09-05T00:47:43,611.64,abandoned
CART-75356334,GUEST-101353,2025-05-20T17:17:32,2025-05-20T17:20:42,206.65,abandoned
CART-37818124,CUST-5689,2026-03-12T18:16:42,2026-03-12T18:23:57,652.32,abandoned
CART-30826913,CUST-5700,2025-11-14T01:12:18,2025-11-14T01:12:38,175.29,abandoned
CART-69652880,CUST-5981,2025-08-21T18:35:46,2025-08-21T18:45:32,1994.44,abandoned
CART-28039073,GUEST-100852,2025-12-06T20:46:22,2025-12-06T21:07:43,2130.84,abandoned
CART-87466025,GUEST-101450,2025-04-23T00:18:42,2025-04-23T00:28:32,1117.91,abandoned
CART-93869614,GUEST-100607,2026-02-14T15:08:40,2026-02-14T15:34:11,1676.49,abandoned
CART-09597934,CUST-8126,2025-07-26T14:53:07,2025-07-26T15:12:04,2181.77,abandoned
CART-68342353,CUST-6410,2026-02-16T23:26:50,2026-02-16T23:46:10,1514.51,abandoned
CART-86349156,CUST-9026,2026-02-23T21:57:28,2026-02-23T22:39:06,9075.36,abandoned
CART-01840503,CUST-9891,2025-05-19T10:37:11,2025-05-19T10:46:35,609.28,converted
CART-71848311,CUST-9172,2025-05-28T15:51:40,2025-05-28T16:07:07,1828.89,abandoned
CART-26088384,GUEST-102518,2025-12-06T06:42:38,2025-12-06T06:58:13,1539.51,converted
CART-74101639,CUST-8391,2025-05-13T18:18:29,2025-05-13T18:30:22,1664.64,abandoned
CART-43550190,CUST-10084,2025-05-25T13:10:52,2025-05-25T13:38:54,3384.06,  converted  
CART-54941850,CUST-6284,2026-03-02T06:04:34,2026-03-02T06:22:15,1471.11,abandoned
CART-76946998,GUEST-102245,2025-09-06T05:03:10,2025-09-06T05:08:23,1290.52,abandoned
CART-54349288,GUEST-100642,2025-10-10T00:41:43,2025-10-10T00:59:59,1430.08,abandoned
CART-86085996,CUST-6292,2026-03-09T09:03:37,2026-03-09T09:10:24,1441.96,abandoned
CART-61227924,CUST-6407,2025-05-10T17:08:41,2025-05-10T17:18:51,643.84,abandoned
CART-16466324,GUEST-102398,2025-12-08T23:21:11,2025-12-08T23:39:27,1760.01,abandoned
CART-10263176,GUEST-103200,2025-08-30T17:55:56,2025-08-30T17:58:11,187.18,abandoned
CART-55408670,GUEST-101731,2026-03-24T17:18:45,2026-03-24T17:31:54,0.0,emptied
CART-45063143,CUST-5651,2025-11-07T20:58:32,2025-11-07T21:11:28,972.76,abandoned
CART-02130532,CUST-8143,2026-03-15T05:46:02,2026-03-15T06:03:43,1134.32,  abandoned  
CART-57017921,GUEST-102182,2026-01-23T13:16:59,2026-01-23T13:24:20,0.0,emptied
CART-05759697,CUST-9756,2025-06-19T15:55:58,2025-06-19T16:19:28,4164.77,abandoned
CART-74517298,GUEST-100432,2025-05-24T13:46:06,2025-05-24T14:07:32,2608.51,abandoned
CART-36876140,CUST-9556,2026-03-12T18:28:48,,1015.03,abandoned
CART-80915484,GUEST-101432,2026-01-10T09:28:11,2026-01-10T09:35:06,735.54,abandoned
CART-51439996,CUST-7559,2025-06-11T09:29:17,2025-06-11T09:44:03,0.0, emptied 
CART-13987034,GUEST-101323,2025-05-01T19:32:45,2025-05-01T19:38:53,1157.67,abandoned
CART-88400562,CUST-6302,2025-08-14T05:44:08,2025-08-14T05:46:34,566.4,abandoned
CART-17951210,GUEST-102412,2026-04-13T21:10:04,2026-04-13T21:16:14,841.92,converted
CART-83741631,CUST-8076,2025-08-25T14:34:38,2025-08-25T14:36:38,41.1,abandoned
CART-18612582,GUEST-100900,2025-04-22T21:34:13,2025-04-22T21:54:46,2436.81,abandoned
CART-19314337,CUST-7959,2026-02-06T00:06:43,2026-02-06T00:07:15,305.28,abandoned
CART-49839629,GUEST-100976,2025-10-02T04:57:04,2025-10-02T05:00:59,638.19,abandoned
CART-34515856,GUEST-102629,2025-11-06T00:29:35,2025-11-06T00:54:20,0.0,  emptied  
CART-43790657,CUST-5464,2026-02-09T16:14:10,2026-02-09T16:27:47,1094.21,converted
CART-88868832,CUST-6096,2026-01-12T01:07:07,2026-01-12T01:14:51,1125.2,abandoned
CART-42820688,GUEST-100232,2026-03-26T05:53:31,2026-03-26T05:55:38,206.35, abandoned  
CART-75025216,GUEST-100458,2026-03-03T13:03:33,2026-03-03T13:21:36,1169.06,abandoned
CART-17478411,CUST-5734,2026-01-03T10:06:32,2026-01-03T10:19:12,1666.38,abandoned
CART-44536250,CUST-10167,2026-03-11T23:46:33,2026-03-12T00:01:31,3002.41,abandoned
CART-69295370,GUEST-103981,2025-08-28T07:24:24,2025-08-28T07:46:42,1318.6,abandoned
CART-76030284,CUST-10160,2026-02-17T17:45:09,2026-02-17T17:47:22,309.56,abandoned
CART-19345764,GUEST-102671,2025-10-02T18:07:03,2025-10-02T18:28:47,2001.51,abandoned
CART-93511118,CUST-7619,2025-12-15T05:26:43,2025-12-15T05:45:00,1859.06,converted
CART-62867645,GUEST-100368,2025-07-01T07:37:14,2025-07-01T07:57:14,0.0,emptied
CART-08119064,GUEST-101007,2026-03-16T06:26:18,2026-03-16T06:31:04,839.01,abandoned
CART-21477114,CUST-5197,2025-06-10T04:42:59,2025-06-10T04:56:23,0.0,emptied
CART-82627558,CUST-8865,2025-07-22T04:47:34,2025-07-22T05:14:01,0.0,emptied
CART-55779588,CUST-5710,2025-06-18T18:38:45,2025-06-18T18:56:39,3242.66,converted
CART-06050413,GUEST-102611,2025-12-24T03:00:26,2025-12-24T03:02:29,887.95,abandoned
CART-68520261,GUEST-100636,2026-03-20T15:07:41,,1254.23,abandoned
CART-23458997,GUEST-103915,2026-01-08T05:31:39,2026-01-08T05:34:13,0.0,emptied
CART-63715785,GUEST-103927,2025-08-26T22:58:44,2025-08-26T23:16:59,1736.27,abandoned
CART-73102612,GUEST-101219,2025-05-31T08:50:41,2025-05-31T09:12:34,2511.4,abandoned
CART-47217801,CUST-7484,2025-06-21T12:04:35,2025-06-21T12:17:07,406.64,converted
CART-76972919,CUST-7628,2026-04-16T15:18:54,2026-04-16T15:23:03,57.86,abandoned
CART-12789925,CUST-8184,2025-12-07T00:17:56,2025-12-07T00:25:42,487.9,abandoned
CART-86958089,CUST-7940,2025-04-24T02:53:54,2025-04-24T03:02:22,394.84,abandoned
CART-02767746,GUEST-103762,2025-11-12T21:10:49,2025-11-12T21:24:25,1718.91,abandoned
CART-32657569,CUST-7022,2025-06-03T10:53:17,2025-06-03T10:58:03,431.67,abandoned
CART-87866786,CUST-5383,2025-11-30T12:54:41,2025-11-30T13:14:20,3128.14,abandoned
CART-53736323,CUST-10854,2025-09-01T20:46:42,2025-09-01T20:59:04,950.88,abandoned
CART-40234808,CUST-5219,2025-07-17T15:30:53,2025-07-17T15:54:49,1933.15,converted
CART-93142445,CUST-8672,2026-01-28T23:34:05,2026-01-28T23:45:13,620.04,abandoned
CART-33730076,CUST-7259,2025-07-31T08:46:32,2025-07-31T09:06:49,1949.9,abandoned
CART-90201372,CUST-8026,2025-06-30T19:04:35,2025-06-30T19:14:21,1266.41,converted
CART-33840948,CUST-5760,2025-09-08T01:02:38,2025-09-08T01:17:11,1170.57,abandoned
CART-12847260,GUEST-101339,2025-07-21T10:57:50,2025-07-21T11:17:22,0.0,Emptied
CART-95908400,CUST-5827,2026-02-06T11:04:31,,0.0,emptied
CART-91889919,CUST-8095,2025-04-23T15:10:14,2025-04-23T15:30:36,0.0,emptied
CART-16810919,GUEST-103366,2026-03-20T11:13:19,2026-03-20T11:16:13,142.86,abandoned
CART-34628960,CUST-5606,2026-02-27T23:28:26,2026-02-27T23:30:56,86.1,abandoned
CART-35115191,CUST-7340,2026-01-20T09:47:52,2026-01-20T10:02:24,1057.0,abandoned
CART-98611930,GUEST-100235,2025-09-03T09:40:17,2025-09-03T09:54:45,1527.95,converted
CART-65695191,CUST-6681,2025-10-30T06:46:12,2025-10-30T06:50:53,434.79,abandoned
CART-00793833,GUEST-101407,2026-04-06T01:57:12,2026-04-06T02:10:15,2432.83,abandoned
CART-27285146,CUST-10647,2025-12-30T23:26:30,2025-12-30T23:40:24,1844.82,abandoned
CART-64318156,CUST-5864,2025-08-14T08:22:05,2025-08-14T08:38:40,2909.3,abandoned
CART-71099237,GUEST-103250,2025-11-04T14:16:55,2025-11-04T14:19:58,0.0,emptied
CART-34744396,CUST-8506,2026-03-29T22:00:37,2026-03-29T22:05:04,422.12,abandoned
CART-95796491,CUST-6434,2025-06-08T10:52:08,2025-06-08T11:10:02,1195.79,converted
CART-41924313,GUEST-100677,2025-06-09T01:33:55,2025-06-09T01:48:51,1606.09,abandoned
CART-72126740,GUEST-103951,2026-03-08T00:02:04,2026-03-08T00:04:18,330.76,Abandoned
CART-24817670,CUST-6227,2025-12-23T13:42:53,2025-12-23T13:44:10,125.8,converted
CART-72818029,GUEST-100881,2025-12-24T13:07:01,2025-12-24T13:14:32,369.09,abandoned
CART-63178914,GUEST-100117,2025-10-27T13:39:34,2025-10-27T13:43:55,243.21,abandoned
CART-82936414,CUST-10756,2025-06-12T17:22:12,2025-06-12T17:43:50,1707.97,abandoned
CART-29389295,CUST-7809,2025-12-01T05:35:04,2025-12-01T05:50:34,0.0,emptied
CART-50604808,GUEST-101984,2025-07-24T14:36:41,2025-07-24T14:50:07,1883.45,abandoned
CART-82317125,CUST-6264,2025-04-26T01:02:35,2025-04-26T01:09:51,270.84,abandoned
CART-32889532,GUEST-102024,2025-08-12T19:46:14,2025-08-12T19:59:04,0.0,emptied
CART-68634822,GUEST-103409,2025-06-29T03:42:52,2025-06-29T03:59:36,1119.47,abandoned
CART-28859094,GUEST-101423,2025-12-11T13:18:18,2025-12-11T13:31:47,1404.48,  abandoned 
CART-63660898,CUST-8728,2026-03-18T03:59:29,2026-03-18T04:16:51,1760.0,abandoned
CART-14389068,GUEST-101071,2025-06-19T21:07:38,2025-06-19T21:12:22,828.27,abandoned
CART-52662706,CUST-8096,2026-03-24T22:00:07,2026-03-24T22:08:47,680.04,abandoned
CART-53577837,CUST-6140,2025-09-19T09:59:53,2025-09-19T10:35:37,0.0,emptied
CART-37815920,CUST-10822,2025-10-30T10:09:48,2025-10-30T10:22:49,1996.68, abandoned 
CART-78620350,CUST-11025,2026-03-17T14:37:03,2026-03-17T14:47:07,0.0,emptied
CART-97417003,CUST-5762,2025-12-11T20:55:35,2025-12-11T21:04:05,481.98,abandoned
CART-35641674,CUST-10975,2026-01-08T23:20:26,2026-01-08T23:32:48,1746.9,abandoned
CART-02247737,CUST-6750,2026-02-23T17:46:33,2026-02-23T17:52:25,826.84,abandoned
CART-41842035,CUST-10635,2026-04-16T18:36:43,2026-04-16T18:49:15,0.0,emptied
CART-03598369,CUST-10403,2025-10-15T01:32:04,2025-10-15T02:02:01,2180.58,abandoned
CART-57696452,CUST-6612,2025-04-21T11:26:44,2025-04-21T11:36:02,1366.52,converted
CART-92170975,CUST-8301,2025-09-06T08:24:09,2025-09-06T08:50:29,2269.29,converted
CART-24729991,CUST-10654,2025-09-22T05:59:43,2025-09-22T06:32:22,0.0,emptied
CART-75961298,CUST-5597,2025-10-06T14:50:15,2025-10-06T15:21:08,0.0,emptied
CART-54455555,CUST-6797,2026-01-23T02:00:23,2026-01-23T02:09:34,1189.91,abandoned
CART-72251405,GUEST-100195,2025-09-09T14:51:22,,1486.84,abandoned
CART-87737476,CUST-9746,2025-10-06T06:54:15,2025-10-06T07:09:33,1481.74,abandoned
CART-37827642,CUST-8872,2025-05-16T07:03:18,2025-05-16T07:14:45,1900.15,abandoned
CART-13225788,CUST-9736,2025-04-20T04:25:45,2025-04-20T04:43:07,2069.22,abandoned
CART-42707285,GUEST-100319,2025-11-19T09:35:16,2025-11-19T09:38:38,249.84,abandoned
CART-97764130,GUEST-102366,2026-01-11T09:24:49,2026-01-11T09:34:50,549.45,abandoned
CART-42254284,CUST-8772,2026-03-05T21:11:34,2026-03-05T21:14:18,228.88,abandoned
CART-76505930,CUST-8854,2025-08-09T21:08:47,2025-08-09T21:32:48,1418.77,abandoned
CART-40186617,GUEST-101697,2025-11-07T22:56:48,2025-11-07T23:10:14,866.15,abandoned
CART-75621615,CUST-5367,2026-04-03T02:16:59,2026-04-03T02:19:35,166.26,abandoned
CART-52720742,CUST-7213,2026-03-29T13:29:31,2026-03-29T13:37:52,422.0,abandoned
CART-00317915,CUST-9840,2025-10-07T19:15:29,,407.05,abandoned
CART-42610812,CUST-10853,2025-04-28T19:27:34,2025-04-28T19:33:03,0.0,emptied
CART-11881827,GUEST-101386,2025-05-06T08:30:40,2025-05-06T08:50:38,904.52,abandoned
CART-19181627,CUST-6698,2025-08-21T12:02:36,2025-08-21T12:12:30,0.0,emptied
CART-17887066,CUST-10494,2025-12-10T07:33:47,2025-12-10T07:42:49,0.0,Emptied
CART-92607356,GUEST-100491,2025-07-16T22:48:30,2025-07-16T23:06:23,1406.08,abandoned
CART-58081835,CUST-7394,2025-11-07T23:54:57,2025-11-08T00:02:40,958.95,abandoned
CART-52758516,CUST-10941,2025-11-16T11:17:21,2025-11-16T11:25:22,1069.89,abandoned
CART-96066240,GUEST-100054,2025-10-27T08:20:53,2025-10-27T08:35:56,0.0,emptied
CART-92752529,CUST-11003,2025-07-02T16:31:31,2025-07-02T17:01:48,4391.73,abandoned
CART-49384026,GUEST-102092,2026-02-04T02:43:00,2026-02-04T02:56:16,885.34,abandoned
CART-39651159,CUST-5398,2025-08-17T23:28:03,,2348.07,abandoned
CART-84244548,CUST-8480,2026-01-01T08:12:38,2026-01-01T08:20:35,1143.75,abandoned
CART-27837194,GUEST-102870,2025-06-23T15:58:27,2025-06-23T16:07:18,430.58,abandoned
CART-89930952,GUEST-100827,2025-05-23T17:55:22,2025-05-23T18:05:04,1015.52,abandoned
CART-87964330,GUEST-101203,2025-11-30T15:03:02,2025-11-30T15:22:37,2133.01,abandoned
CART-77472349,GUEST-101942,2025-05-01T21:56:39,2025-05-01T22:00:34,836.64,abandoned
CART-53497533,CUST-9355,2025-10-22T16:50:29,2025-10-22T16:54:18,287.86,abandoned
CART-28942276,CUST-6053,2026-02-17T02:35:28,2026-02-17T02:48:48,753.81,abandoned
CART-48898001,CUST-9534,2025-11-15T07:02:19,2025-11-15T07:15:18,1632.94,abandoned
CART-47243004,CUST-8183,2025-06-23T16:00:07,2025-06-23T16:05:13,441.38, abandoned 
CART-70736542,CUST-6984,2025-07-23T16:12:00,2025-07-23T16:23:05,3723.27,abandoned
CART-51024805,CUST-5288,2026-02-10T00:57:27,2026-02-10T01:07:41,674.76, converted  
CART-94993615,GUEST-102607,2026-01-12T16:18:15,2026-01-12T16:37:44,1128.52,abandoned
CART-75558143,CUST-9636,2026-04-15T05:38:37,2026-04-15T05:48:32,1741.74,abandoned
CART-06311082,CUST-5218,2025-08-21T02:37:17,2025-08-21T02:53:03,0.0,emptied
CART-13452671,GUEST-103466,2025-09-03T12:38:17,2025-09-03T12:49:25,1534.04,abandoned
CART-99631229,CUST-7830,2025-07-20T21:26:19,2025-07-20T21:53:15,2991.83,converted
CART-05423384,GUEST-101619,2026-04-11T05:35:44,2026-04-11T05:55:30,1777.85,abandoned
CART-11660690,CUST-9730,2025-11-01T20:29:26,2025-11-01T20:42:01,572.93,converted
